time,balance,dax
1394,1900.8039760039746,1818.099976
1395,1941.8498932748917,1857.359985
1396,1945.8854671338506,1861.219971
1397,1955.9013356741998,1870.800049
1398,1964.4115052369782,1878.939941
1399,1955.3158000116678,1870.23999
1400,1949.3251675325969,1864.51001
1401,1980.7421706525145,1894.560059
1402,1995.514810353637,1908.689941
1403,2004.924213582206,1917.689941
1404,1990.0259918036381,1903.439941
1405,2006.0324938685474,1918.75
1406,2018.0974805601488,1930.290039
1407,2025.9177202680416,1937.77002
1408,1996.3931133246904,1909.530029
1409,1979.6129596714359,1893.47998
1410,1994.427588311721,1907.650024
1411,2002.7287122994378,1915.589966
1412,1976.5810157615995,1890.579956
1413,1996.4035786720592,1909.540039
1414,2017.3342943191722,1929.560059
1415,2019.7597729172285,1931.880005
1416,2011.176346968359,1923.670044
1417,2016.3619328624677,1928.630005
1418,2007.7889722609666,1920.430054
1419,1998.086800678387,1911.150024
1420,1964.2338546585333,1878.77002
1421,1955.3993931499504,1870.319946
1422,1955.5457773269557,1870.459961
1423,1953.2666818604155,1868.280029
1424,1959.6441411791482,1874.380005
1425,1954.2807761114175,1869.25
1426,1937.0929945644302,1852.810059
1427,1947.3491771722588,1862.619995
1428,1970.4022663112262,1884.670044
1429,2010.1516598203,1922.689941
1430,2009.4826596146627,1922.050049
1431,1985.9486861958715,1899.540039
1432,1988.6669331479384,1902.140015
1433,1976.1629225204983,1890.180054
1434,2001.4846407331481,1914.400024
1435,2002.749641948686,1915.609985
1436,1995.807578707648,1908.969971
1437,1997.124904569051,1910.22998
1438,2007.8202397078953,1920.459961
1439,2023.0112287949844,1934.98999
1440,2063.220704484322,1973.449951
1441,2084.7996182375123,1994.089966
1442,2082.5622555652694,1991.949951
1443,2107.403090543584,2015.709961
1444,2100.680665774664,2009.280029
1445,2095.275440362948,2004.109985
1446,2090.5602744467838,1999.599976
1447,2086.116945144404,1995.349976
1448,2115.2965855920784,2023.26001
1449,2124.695523473279,2032.25
1450,2129.588469608554,2036.930054
1451,2122.2072538365,2029.869995
1452,2141.214304814629,2048.050049
1453,2178.402428445698,2083.620117
1454,2154.9414563136215,2061.179932
1455,2141.946096058989,2048.75
1456,2133.812159393327,2040.969971
1457,2147.079356261744,2053.659912
1458,2158.914365638058,2064.97998
1459,2162.6049740468297,2068.51001
1460,2181.3086637738916,2086.399902
1461,2181.1205478480783,2086.219971
1462,2150.6760337345536,2057.100098
1463,2105.249448559313,2013.650024
1464,2098.8196645947155,2007.5
1465,2133.5717167306716,2040.73999
1466,2112.0032683248496,2020.109985
1467,2113.780677412006,2021.810059
1468,2115.0875389715293,2023.060059
1469,2140.3255364962083,2047.199951
1470,2164.3403941948236,2070.169922
1471,2170.4252127092336,2075.98999
1472,2166.3895123460757,2072.129883
1473,2112.264640636754,2020.359985
1474,2120.2417288235315,2027.98999
1475,2129.0865270843055,2036.449951
1476,2151.4078249789127,2057.800049
1477,2138.286883692324,2045.25
1478,2145.4381221490903,2052.090088
1479,2146.305704673399,2052.919922
1480,2184.8320859060973,2089.77002
1481,2195.2765130349167,2099.76001
1482,2225.1148169360376,2128.300049
1483,2214.3566918039596,2118.01001
1484,2224.163258624382,2127.389893
1485,2264.4773846509383,2165.949951
1486,2265.1361756540723,2166.580078
1487,2264.006965718483,2165.5
1488,2262.2610802231206,2163.830078
1489,2259.845939422745,2161.52002
1490,2229.056331263855,2132.070068
1491,2230.13321655358,2133.100098
1492,2248.2827666602157,2150.459961
1493,2257.43079757688,2159.209961
1494,2291.785686120983,2192.070068
1495,2289.95607993765,2190.320068
1496,2318.4247322860138,2217.550049
1497,2334.577489932751,2233.0
1498,2374.619779345524,2271.300049
1499,2336.490816804055,2234.830078
1500,2337.975329987513,2236.25
1501,2354.891274920716,2252.429932
1502,2384.133577811936,2280.399902
1503,2367.23856357347,2264.23999
1504,2329.444229729997,2228.090088
1505,2319.8987801221033,2218.959961
1506,2333.364814408568,2231.840088
1507,2326.6630652350086,2225.429932
1508,2328.430135478995,2227.120117
1509,2270.279901204196,2171.5
1510,2249.0564182485614,2151.199951
1511,2251.1055363998134,2153.159912
1512,2204.2364269802783,2108.330078
1513,2230.3631928233794,2133.320068
1514,2230.331797826763,2133.290039
1515,2191.355928356346,2096.01001
1516,2159.792668609111,2065.820068
1517,2199.332888993435,2103.639893
1518,2190.467160037924,2095.159912
1519,2233.478730916988,2136.300049
1520,2226.442608144809,2129.570068
1521,2264.602965682895,2166.070068
1522,2307.4575605333857,2207.060059
1523,2285.805518989281,2186.350098
1524,2292.6116634006826,2192.860107
1525,2227.7390054024527,2130.810059
1526,2191.7740215974472,2096.409912
1527,2205.428172855214,2109.469971
1528,2185.1562482112354,2090.080078
1529,2216.980880270375,2120.52002
1530,2215.6007623247606,2119.199951
1531,2206.3064758262685,2110.310059
1532,2199.218027362736,2103.530029
1533,2239.9293180266354,2142.469971
1534,2235.0888251324022,2137.840088
1535,2253.9076315895404,2155.840088
1536,2211.722037990176,2115.48999
1537,2213.5935045174942,2117.280029
1538,2214.513412733157,2118.159912
1539,2228.8574948912988,2131.879883
1540,2163.180044361994,2069.060059
1541,2182.4483390568507,2087.48999
1542,2197.607933147323,2101.98999
1543,2135.683625920647,2042.76001
1544,2124.214639193457,2031.790039
1545,2136.27949833537,2043.329956
1546,2182.7201767161237,2087.75
1547,2229.6520771743812,2132.639893
1548,2215.9458553246363,2119.530029
1549,2226.8920974280168,2130.0
1550,2214.001133456716,2117.669922
1551,2217.8173218519546,2121.320068
1552,2270.238040860211,2171.459961
1553,2272.8936243232433,2174.0
1554,2279.5846530500576,2180.399902
1555,2252.5798393352793,2154.570068
1556,2243.1285757627247,2145.530029
1557,2231.805845662852,2134.699951
1558,2250.5932571233734,2152.669922
1559,2262.584988474373,2164.139893
1560,2235.914547312725,2138.629883
1561,2205.585148883788,2109.620117
1562,2273.8867878795086,2174.949951
1563,2250.1228381909186,2152.219971
1564,2239.187061434907,2141.76001
1565,2231.3354267303976,2134.25
1566,2286.9867984713605,2187.47998
1567,2293.0506873365225,2193.280029
1568,2312.2771227328826,2211.669922
1569,2312.371308768222,2211.76001
1570,2334.117536347666,2232.560059
1571,2311.921819485015,2211.330078
1572,2318.6128482118293,2217.72998
1573,2304.007394787272,2203.76001
1574,2322.8889912376435,2221.820068
1575,2325.1994817008003,2224.030029
1576,2291.4615238158467,2191.76001
1577,2299.5117397935387,2199.459961
1578,2304.5406047584506,2204.27002
1579,2311.074912556068,2210.52002
1580,2315.6958924368923,2214.939941
1581,2352.5493884154544,2250.189941
1582,2368.2003321331194,2265.159912
1583,2336.2815150841298,2234.629883
1584,2364.0916304832463,2261.22998
1585,2374.086569374347,2270.790039
1586,2360.12918546069,2257.439941
1587,2347.8970124925236,2245.73999
1588,2353.438156733876,2251.040039
1589,2327.4157861286176,2226.149902
1590,2323.746109460072,2222.639893
1591,2352.256621106932,2249.909912
1592,2358.121928698912,2255.52002
1593,2365.9421673613156,2263.0
1594,2377.4948747764765,2274.050049
1595,2381.2375527317367,2277.629883
1596,2355.0482509492895,2252.580078
1597,2348.2944311837527,2246.120117
1598,2329.8309279744826,2228.459961
1599,2289.5795919411594,2189.959961
1600,2241.9261104865336,2144.379883
1601,2247.414929036532,2149.629883
1602,2216.64625157238,2120.199951
1603,2209.7461762250155,2113.600098
1604,2241.1317833028274,2143.620117
1605,2221.2881631934315,2124.639893
1606,2263.776988403197,2165.280029
1607,2257.6712391940496,2159.439941
1608,2222.73107113228,2126.02002
1609,2237.7650831453066,2140.399902
1610,2233.2592189490697,2136.090088
1611,2238.7480374990682,2141.340088
1612,2182.824828098832,2087.850098
1613,2184.5288522047194,2089.47998
1614,2152.48470922315,2058.830078
1615,2148.1248455093646,2054.659912
1616,2103.8693316591884,2012.329956
1617,2074.961656420475,1984.680054
1618,2045.8970041076996,1956.880005
1619,2113.2996655824945,2021.349976
1620,2106.347135948599,2014.699951
1621,2072.0447006455383,1981.890015
1622,2104.8102970737878,2013.22998
1623,2111.2819424278596,2019.420044
1624,2140.973734602287,2047.819946
1625,2116.843888768772,2024.73999
1626,2140.8274790204587,2047.680054
1627,2162.448252072146,2068.360107
1628,2120.2207991742853,2027.969971
1629,2128.678899190575,2036.060059
1630,2145.5843777309206,2052.22998
1631,2137.7222787245314,2044.709961
1632,2166.76600034257,2072.48999
1633,2149.233125795707,2055.719971
1634,2144.8002607952067,2051.47998
1635,2168.0414669054767,2073.709961
1636,2190.561346073266,2095.25
1637,2218.977672730276,2122.429932
1638,2227.0072131126067,2130.110107
1639,2219.9606260385485,2123.370117
1640,2226.683050807468,2129.800049
1641,2235.9043370647346,2138.620117
1642,2246.2231831615977,2148.48999
1643,2264.5087796475577,2165.97998
1644,2223.2328850613526,2126.5
1645,2239.2498514281415,2141.820068
1646,2248.4083476921746,2150.580078
1647,2271.2939954552003,2172.469971
1648,2293.782478580884,2193.97998
1649,2297.1803186356447,2197.22998
1650,2271.0116924485583,2172.199951
1651,2288.4817770021878,2188.909912
1652,2285.05254195081,2185.629883
1653,2253.1339800011965,2155.100098
1654,2273.102670943796,2174.199951
1655,2237.211198624258,2139.870117
1656,2237.723477900699,2140.360107
1657,2230.823147453958,2133.76001
1658,2262.919616126882,2164.459961
1659,2262.0831734998137,2163.659912
1660,2243.023925425508,2145.429932
1661,2238.559665428391,2141.159912
1662,2208.648361286044,2112.550049
1663,2212.4852252766436,2116.219971
1664,2241.926110486535,2144.379883
1665,2246.442695129517,2148.699951
1666,2278.9365824936704,2179.780029
1667,2316.2291024080714,2215.449951
1668,2302.815648912337,2202.620117
1669,2310.081747954315,2209.570068
1670,2287.0077291660996,2187.5
1671,2287.6662650698577,2188.129883
1672,2268.063341677005,2169.379883
1673,2261.6546149113437,2163.25
1674,2273.1759273298876,2174.27002
1675,2278.748466567857,2179.600098
1676,2254.430376213352,2156.340088
1677,2250.4783965381644,2152.560059
1678,2247.4047187885417,2149.620117
1679,2217.3885081641106,2120.909912
1680,2232.9769159424295,2135.820068
1681,2198.569701706973,2102.909912
1682,2198.548772057725,2102.889893
1683,2145.009308461247,2051.679932
1684,2167.2573499697633,2072.959961
1685,2172.4743308604884,2077.949951
1686,2192.47467294457,2097.080078
1687,2146.9540303291674,2053.540039
1688,2157.617969425906,2063.73999
1689,2154.1468740305427,2060.419922
1690,2101.381062022411,2009.949951
1691,2086.587491626551,1995.800049
1692,2068.1031852722317,1978.119995
1693,2044.7155960304456,1955.75
1694,2051.6890553135895,1962.420044
1695,2078.0144034753616,1987.599976
1696,2138.4541975185803,2045.410034
1697,2182.9396886840445,2087.959961
1698,2158.318365673649,2064.409912
1699,2194.6386516810335,2099.149902
1700,2202.803984388802,2106.959961
1701,2189.3486705490823,2094.090088
1702,2165.2500921624965,2071.040039
1703,2140.2838037019137,2047.160034
1704,2135.997323923908,2043.060059
1705,2112.1601178492265,2020.26001
1706,2101.3079342314973,2009.880005
1707,2094.4913234272376,2003.359985
1708,2106.232147813701,2014.589966
1709,2125.3646522740983,2032.890015
1710,2171.418376265502,2076.939941
1711,2145.573913429043,2052.219971
1712,2151.3764299823006,2057.77002
1713,2138.7782333195214,2045.719971
1714,2160.325878580294,2066.330078
1715,2150.2681496959594,2056.709961
1716,2138.3914075253488,2045.349976
1717,2158.3602260176367,2064.449951
1718,2186.5049701147495,2091.370117
1719,2173.0807961722703,2078.530029
1720,2181.5284308411915,2086.610107
1721,2193.8859307874272,2098.429932
1722,2200.6292852055954,2104.879883
1723,2196.551978552339,2100.97998
1724,2195.07793071625,2099.570068
1725,2186.2642733982057,2091.139893
1726,2136.3108933319904,2043.359985
1727,2134.5231474926427,2041.650024
1728,2159.5417616445793,2065.580078
1729,2154.2724550625,2060.540039
1730,2148.4490088599946,2054.969971
1731,2132.484367139071,2039.699951
1732,2147.6021008855582,2054.159912
1733,2128.333805145213,2035.72998
1734,2148.3862178212726,2054.909912
1735,2166.515093378036,2072.25
1736,2140.9529325027297,2047.800049
1737,2138.5377906568647,2045.48999
1738,2126.943350447407,2034.400024
1739,2118.370262296218,2026.199951
1740,2099.5828508356967,2008.22998
1741,2109.431405549793,2017.650024
1742,2140.0119660426426,2046.900024
1743,2153.6450590559843,2059.939941
1744,2174.6908903876847,2080.070068
1745,2157.8793417378133,2063.98999
1746,2178.9772436614917,2084.169922
1747,2196.5415142504603,2100.969971
1748,2198.569701706975,2102.909912
1749,2199.280818401463,2103.590088
1750,2212.516620273263,2116.25
1751,2188.167134922141,2092.959961
1752,2191.1364163884323,2095.800049
1753,2186.6093663980814,2091.469971
1754,2173.781192420014,2079.199951
1755,2170.561259088563,2076.120117
1756,2169.348328465003,2074.959961
1757,2142.333049402856,2049.120117
1758,2155.3911996507222,2061.610107
1759,2143.1378419339308,2049.889893
1760,2152.7356161876896,2059.070068
1761,2164.0999515321714,2069.939941
1762,2154.962385962876,2061.199951
1763,2165.480069477787,2071.26001
1764,2188.010413992945,2092.810059
1765,2173.9797747386856,2079.389893
1766,2183.9537829350497,2088.929932
1767,2167.257349969766,2072.959961
1768,2129.442085431556,2036.790039
1769,2116.112097524416,2024.040039
1770,2113.2370020934645,2021.290039
1771,2128.3024101485976,2035.699951
1772,2125.155477058373,2032.689941
1773,2120.0536128977246,2027.810059
1774,2118.8512741257323,2026.660034
1775,2120.983985415267,2028.699951
1776,2139.426431425601,2046.339966
1777,2134.355833666392,2041.48999
1778,2179.8241505904407,2084.97998
1779,2180.0122675617436,2085.159912
1780,2191.136416388434,2095.800049
1781,2180.984756568136,2086.090088
1782,2220.5773015983254,2123.959961
1783,2219.855975701334,2123.27002
1784,2221.194232257474,2124.550049
1785,2223.525652369879,2126.780029
1786,2240.4206666083446,2142.939941
1787,2202.406820796952,2106.580078
1788,2206.5050570994567,2110.5
1789,2203.1072170446955,2107.25
1790,2188.2403902627448,2093.030029
1791,2195.9664439352982,2100.419922
1792,2222.6473493988256,2125.939941
1793,2197.7646551220146,2102.139893
1794,2207.4147550671273,2111.370117
1795,2195.7364666200106,2100.199951
1796,2226.337957807598,2129.469971
1797,2209.693850533668,2113.550049
1798,2181.7270131598652,2086.800049
1799,2171.606748336184,2077.120117
1800,2109.3790809039297,2017.599976
1801,2134.324438669775,2041.459961
1802,2083.095465536455,1992.459961
1803,2100.8165846043084,2009.410034
1804,2063.0639835551324,1973.300049
1805,2115.7460738298046,2023.689941
1806,2094.4913234272417,2003.359985
1807,2111.1355582508595,2019.280029
1808,2069.420512179128,1979.380005
1809,2081.642219799926,1991.069946
1810,2069.378651835142,1979.339966
1811,2067.0890910212333,1977.150024
1812,2029.2841642807034,1940.98999
1813,2032.7029350302016,1944.26001
1814,2019.3834124704306,1931.52002
1815,1990.3606205016406,1903.76001
1816,2011.7198936917346,1924.189941
1817,2044.0255375803863,1955.089966
1818,2003.3351776112243,1916.170044
1819,2028.604571178009,1940.339966
1820,2055.923210445734,1966.469971
1821,2050.2253452751847,1961.02002
1822,2066.3467068798163,1976.439941
1823,2077.345274674551,1986.959961
1824,2079.195810507132,1988.72998
1825,2066.7336612691665,1976.810059
1826,2085.217839028309,1994.48999
1827,2060.8161555355205,1971.150024
1828,2033.2361450013796,1944.77002
1829,2038.6621725126556,1949.959961
1830,2052.995916873117,1963.670044
1831,2073.2051780280613,1983.0
1832,2078.892577851242,1988.439941
1833,2105.8243913247943,2014.199951
1834,2124.2668373351285,2031.839966
1835,2116.9798075984136,2024.869995
1836,2114.826166659631,2022.810059
1837,2133.4671939431473,2040.640015
1838,2139.1023956246618,2046.030029
1839,2124.130918505492,2031.709961
1840,2112.9756297815607,2021.040039
1841,2129.9229697113806,2037.25
1842,2148.051845268144,2054.590088
1843,2163.180044362,2069.060059
1844,2196.426652619761,2100.860107
1845,2192.5999988771537,2097.199951
1846,2182.134641053597,2087.189941
1847,2208.6483612860484,2112.550049
1848,2180.0541279057284,2085.199951
1849,2159.342925272024,2065.389893
1850,2163.4937413197695,2069.360107
1851,2193.018348263121,2097.600098
1852,2187.8220419222675,2092.629883
1853,2186.1808078096133,2091.060059
1854,2152.9028024642566,2059.22998
1855,2166.6822796546035,2072.409912
1856,2184.330270931543,2089.290039
1857,2212.924249212487,2116.639893
1858,2217.932183482662,2121.429932
1859,2238.9675494669937,2141.550049
1860,2242.0307608237586,2144.47998
1861,2235.6115697562177,2138.340088
1862,2225.449444588551,2128.620117
1863,2197.16890921149,2101.570068
1864,2226.003329109601,2129.149902
1865,2229.4953551997014,2132.48999
1866,2220.2845342898036,2123.679932
1867,2216.740437607725,2120.290039
1868,2255.3502844290183,2157.219971
1869,2241.330365621504,2143.810059
1870,2235.966873004085,2138.679932
1871,2267.2792247412945,2168.629883
1872,2235.0992904797763,2137.850098
1873,2226.557469775516,2129.679932
1874,2211.3978756850433,2115.179932
1875,2191.784486944822,2096.419922
1876,2182.3230131242753,2087.370117
1877,2175.67358964207,2081.01001
1878,2201.6645642052226,2105.870117
1879,2211.2620844050944,2115.050049
1880,2213.446993836295,2117.139893
1881,2229.19212254381,2132.199951
1882,2272.391810394176,2173.52002
1883,2279.929746049938,2180.72998
1884,2291.0015691852745,2191.320068
1885,2311.3258195206076,2210.76001
1886,2297.431226645673,2197.469971
1887,2296.3543413559482,2196.439941
1888,2295.5702244202344,2195.689941
1889,2277.2427675902886,2178.159912
1890,2276.354255416732,2177.310059
1891,2292.9251063045704,2193.159912
1892,2299.5745308322644,2199.52002
1893,2334.661210620727,2233.080078
1894,2343.411822846162,2241.449951
1895,2335.1944205919053,2233.590088
1896,2343.0981248429034,2241.149902
1897,2316.0409864822605,2215.27002
1898,2326.91397219955,2225.669922
1899,2323.359411215592,2222.27002
1900,2350.322619685761,2248.060059
1901,2336.846120051928,2235.169922
1902,2342.0214956980444,2240.120117
1903,2352.70636548952,2250.340088
1904,2335.800630804309,2234.169922
1905,2325.931272945164,2224.72998
1906,2341.6031473575663,2239.719971
1907,2326.966297890903,2225.719971
1908,2319.0102669030616,2218.110107
1909,2350.416549576234,2248.149902
1910,2357.9754169722223,2255.379883
1911,2363.9035145574358,2261.050049
1912,2367.18623788212,2264.189941
1913,2377.0765253905133,2273.649902
1914,2367.604587268087,2264.590088
1915,2365.984027705305,2263.040039
1916,2358.6028119332505,2255.97998
1917,2361.634629338888,2258.879883
1918,2341.74965803877,2239.860107
1919,2335.9890028749874,2234.350098
1920,2346.6320112769886,2244.530029
1921,2339.0522142317527,2237.280029
1922,2341.9691700066896,2240.070068
1923,2369.423728104052,2266.330078
1924,2378.519433329362,2275.030029
1925,2372.3718237762296,2269.149902
1926,2376.59564111069,2273.189941
1927,2366.2349346698416,2263.280029
1928,2374.515127962821,2271.199951
1929,2377.1183857345,2273.689941
1930,2408.7967611663225,2303.98999
1931,2409.0372038289793,2304.219971
1932,2398.927404352667,2294.550049
1933,2401.5725224683306,2297.080078
1934,2419.47116561043,2314.199951
1935,2387.458417625477,2283.580078
1936,2362.742908579742,2259.939941
1937,2317.3583123436642,2216.530029
1938,2322.031618961332,2221.0
1939,2324.613947083762,2223.469971
1940,2280.4943520632223,2181.27002
1941,2280.5885370530727,2181.360107
1942,2306.715303941663,2206.350098
1943,2307.1752575267496,2206.790039
1944,2312.6431464275,2212.02002
1945,2291.3152671885337,2191.620117
1946,2257.713099538039,2159.47998
1947,2267.6138523938007,2168.949951
1948,2240.3162713705005,2142.840088
1949,2250.248419222879,2152.340088
1950,2259.448520731521,2161.139893
1951,2306.9348159095816,2206.560059
1952,2295.9781084588326,2196.080078
1953,2278.967978535779,2179.810059
1954,2293.1550836198585,2193.379883
1955,2277.159302001694,2178.080078
1956,2234.0747308814043,2136.870117
1957,2217.1480665469453,2120.679932
1958,2221.72744222865,2125.060059
1959,2232.265800293432,2135.139893
1960,2227.686679711104,2130.76001
1961,2226.2647014215036,2129.399902
1962,2244.9477176441824,2147.27002
1963,2260.818172284278,2162.449951
1964,2287.3946825099624,2187.870117
1965,2288.2204046902857,2188.659912
1966,2270.227575512847,2171.449951
1967,2272.977345011219,2174.080078
1968,2277.441605008336,2178.350098
1969,2298.591831577879,2198.580078
1970,2276.4586506545743,2177.409912
1971,2269.4225289278843,2170.679932
1972,2295.967643111463,2196.070068
1973,2287.44675310194,2187.919922
1974,2305.6279543500577,2205.310059
1975,2301.6236479380277,2201.47998
1976,2305.2096049640913,2204.909912
1977,2304.896162060209,2204.610107
1978,2311.106307552688,2210.550049
1979,2290.7506622207384,2191.080078
1980,2301.770159664721,2201.620117
1981,2322.219735932634,2221.179932
1982,2346.9666399749863,2244.850098
1983,2350.761642576111,2248.47998
1984,2354.6089719140796,2252.159912
1985,2358.8432545959085,2256.209961
1986,2363.098466926986,2260.280029
1987,2370.991961975481,2267.830078
1988,2365.0117937982895,2262.110107
1989,2381.927738731493,2278.290039
1990,2361.4883727115725,2258.73999
1991,2379.2302949244754,2275.709961
1992,2384.645858133872,2280.889893
1993,2388.002092944024,2284.100098
1994,2392.4244915516665,2288.330078
1995,2387.0714642816165,2283.209961
1996,2387.834650522593,2283.939941
1997,2342.073566290023,2240.169922
1998,2358.6342079753585,2256.01001
1999,2366.0677483932773,2263.120117
2000,2380.8194584451517,2277.22998
2001,2381.5093903910156,2277.889893
2002,2381.1017614517937,2277.5
2003,2378.8852019246,2275.379883
2004,2362.721978930494,2259.919922
2005,2417.0874198066713,2311.919922
2006,2435.697179643259,2329.719971
2007,2427.479776343513,2321.860107
2008,2430.1141750579213,2324.379883
2009,2450.3026330678163,2343.689941
2010,2445.953489800776,2339.530029
2011,2431.515222652784,2325.719971
2012,2447.1557010230804,2340.679932
2013,2472.7076516503944,2365.120117
2014,2478.2276100976337,2370.399902
2015,2504.2395153555235,2395.280029
2016,2479.7647040718216,2371.870117
2017,2507.0099604492566,2397.929932
2018,2497.4961609373554,2388.830078
2019,2490.7214115225706,2382.350098
2020,2511.369824163042,2402.100098
2021,2552.687579093232,2441.620117
2022,2553.450766379698,2442.350098
2023,2559.462329553506,2448.100098
2024,2552.3529514407255,2441.300049
2025,2578.270670663276,2466.090088
2026,2570.29345492681,2458.459961
2027,2588.1400274769317,2475.530029
2028,2552.760579334458,2441.689941
2029,2528.8503730185507,2418.820068
2030,2560.528748450373,2449.120117
2031,2559.608585135334,2448.23999
2032,2527.773488774315,2417.790039
2033,2545.839573292356,2435.070068
2034,2547.334551823182,2436.5
2035,2535.844635446744,2425.51001
2036,2530.3558168967456,2420.26001
2037,2535.739984064036,2425.409912
2038,2512.289731333215,2402.97998
2039,2505.4207958830907,2396.409912
2040,2468.0864156247044,2360.699951
2041,2509.947845873441,2400.73999
2042,2542.096640237719,2431.48999
2043,2559.472793855385,2448.110107
2044,2548.714668723307,2437.820068
2045,2567.083731843351,2455.389893
2046,2602.5887610177806,2489.350098
2047,2603.215900879433,2489.949951
2048,2609.3949054291825,2495.860107
2049,2608.7675104681543,2495.26001
2050,2588.9974007987366,2476.350098
2051,2584.480815110265,2472.030029
2052,2606.153787349107,2492.76001
2053,2521.835180941109,2412.110107
2054,2554.036045897364,2442.909912
2055,2536.5031713505014,2426.139893
2056,2535.1858444436093,2424.879883
2057,2548.1500637555123,2437.280029
2058,2567.8367078363353,2456.110107
2059,2599.650874548106,2486.540039
2060,2601.8357839793066,2488.629883
2061,2610.837558268654,2497.23999
2062,2622.86068461627,2508.73999
2063,2606.749787313518,2493.330078
2064,2618.187379044091,2504.27002
2065,2631.4650412598767,2516.969971
2066,2631.203668947972,2516.719971
2067,2619.473309908877,2505.5
2068,2609.3216500885796,2495.790039
2069,2617.267215729052,2503.389893
2070,2626.6036176709063,2512.320068
2071,2608.286626188329,2494.800049
2072,2593.294218374422,2480.459961
2073,2638.271185671278,2523.47998
2074,2633.1169958192754,2518.550049
2075,2631.22459859722,2516.73999
2076,2653.2531291833056,2537.810059
2077,2654.863223398719,2539.350098
2078,2674.3405647141262,2557.97998
2079,2632.8346928126334,2518.280029
2080,2640.456350201855,2525.570068
2081,2662.0246710579886,2546.199951
2082,2661.334740157614,2545.540039
2083,2671.737306942448,2555.48999
2084,2647.001123346841,2531.830078
2085,2662.4011600999697,2546.560059
2086,2647.2101699673913,2532.030029
2087,2620.372542529178,2506.360107
2088,2615.0090499117596,2501.22998
2089,2570.15766364686,2458.330078
2090,2575.886924859515,2463.810059
2091,2587.9309808563794,2475.330078
2092,2587.5963532038727,2475.01001
2093,2581.072510753624,2468.77002
2094,2587.878655165026,2475.280029
2095,2609.467906715897,2495.929932
2096,2619.096821912385,2505.139893
2097,2650.3152427136315,2535.0
2098,2646.112355028419,2530.97998
2099,2673.619238817135,2557.290039
2100,2657.9473654502217,2542.300049
2101,2689.2283221908147,2572.219971
2102,2673.953866469642,2557.610107
2103,2658.78380807729,2543.100098
2104,2670.1586077236516,2553.97998
2105,2680.7076862351787,2564.070068
2106,2652.6885242155113,2537.27002
2107,2659.0033200452094,2543.310059
2108,2631.8729242529857,2517.360107
2109,2661.7109730547304,2545.899902
2110,2664.7849059037294,2548.840088
2111,2672.960447814001,2556.659912
2112,2666.5517210483395,2550.530029
2113,2667.346303331422,2551.290039
2114,2689.071600216129,2572.070068
2115,2687.189669386931,2570.27002
2116,2683.2167590170066,2566.469971
2117,2667.1163260161343,2551.070068
2118,2666.624977434431,2550.600098
2119,2668.736885578917,2552.620117
2120,2672.4377031901918,2556.159912
2121,2654.8527580513514,2539.340088
2122,2669.1131184760334,2552.97998
2123,2691.706254029914,2574.590088
2124,2698.4705391428192,2581.060059
2125,2681.888966762747,2565.199951
2126,2671.3192137013475,2555.090088
2127,2683.7813639848023,2567.01001
2128,2701.5337504995846,2583.98999
2129,2679.045266328412,2562.47998
2130,2684.1994572259036,2567.409912
2131,2697.86407278555,2580.47998
2132,2673.7236351004676,2557.389893
2133,2680.8016171711424,2564.159912
2134,2682.2445251099907,2565.540039
2135,2697.7594224483314,2580.379883
2136,2670.4199800355573,2554.22998
2137,2661.3870658489695,2545.590088
2138,2607.105090561387,2493.669922
2139,2602.4527146384567,2489.219971
2140,2613.879839976172,2500.149902
2141,2635.9816259028603,2521.290039
2142,2612.5520487674003,2498.879883
2143,2579.0652529463587,2466.850098
2144,2585.045420078061,2472.570068
2145,2578.071833245229,2465.899902
2146,2578.8454858790633,2466.639893
2147,2581.626650374052,2469.300049
2148,2579.681927460643,2467.439941
2149,2578.4169262451046,2466.22998
2150,2612.6880951467256,2499.01001
2151,2619.473309908879,2505.5
2152,2635.103322931807,2520.449951
2153,2646.164680719775,2531.030029
2154,2647.649193903232,2532.449951
2155,2656.3058751927038,2540.72998
2156,2648.307984906366,2533.080078
2157,2646.227471758497,2531.090088
2158,2648.433310838946,2533.199951
2159,2659.703715247465,2543.97998
2160,2663.331532617514,2547.449951
2161,2664.2935562765383,2548.370117
2162,2684.398294643952,2567.600098
2163,2673.8178200903185,2557.47998
2164,2675.835543244954,2559.409912
2165,2653.253129183307,2537.810059
2166,2683.540921322146,2566.780029
2167,2667.513489607989,2551.449951
2168,2669.26984045072,2553.129883
2169,2691.068392676029,2573.97998
2170,2676.1178462515963,2559.679932
2171,2655.511293955111,2539.969971
2172,2650.283847717017,2534.969971
2173,2652.3225005209006,2536.919922
2174,2649.6148464658904,2534.330078
2175,2644.2618191958404,2529.209961
2176,2642.777306012383,2527.790039
2177,2661.6900434054846,2545.879883
2178,2676.2329619361844,2559.790039
2179,2694.0690701844264,2576.850098
2180,2685.077760196959,2568.25
2181,2709.4481762428186,2591.560059
2182,2742.2345758161173,2622.919922
2183,2759.1193798065906,2639.070068
2184,2746.0193692147386,2626.540039
2185,2742.7782500891744,2623.439941
2186,2748.120813057345,2628.550049
2187,2761.158033655963,2641.02002
2188,2748.3193943305273,2628.73999
2189,2762.485824864735,2642.290039
2190,2788.424474782023,2667.100098
2191,2782.987725778513,2661.899902
2192,2778.251884266988,2657.370117
